keyword,vector
输给,[0.38807568]
一起,[-0.36859357]
祝愿,[-0.48138708]
每张,[0.36236808]
主打,[-0.19855656]
工作室,[-0.32360002]
词人,[-0.04789144]
炽热,[0.35767126]
情谊,[0.45679867]
阵容,[0.27815026]
高喊,[-0.45868728]
一杆,[-0.4030754]
生活,[-0.21281719]
比拟,[-0.08115481]
下跪,[0.29257083]
歌手,[0.2127648]
歌词,[-0.33287266]
人儿,[-0.03824966]
高质量,[-0.00436735]
深思,[0.03171222]
大礼,[0.2114692]
浓烈,[-0.34207737]
果子,[0.04394091]
最爱,[0.38971418]
脑海,[0.17402788]
这首,[-0.38399437]
天后,[-0.08705942]
珍惜,[-0.22953212]
远去,[0.3218683]
孙悟空,[-0.07122101]
张卫健,[0.11391547]
童年,[-0.34322977]
重温,[-0.18960236]
外婆,[-0.3667537]
西游记,[0.29690027]
外公,[-0.25572026]
DK,[0.14330475]
美猴王,[-0.20118843]
原著,[0.13954638]
空空,[-0.35761747]
爱心,[-0.0648778]
电视剧,[0.4787208]
大哭,[-0.08760718]
时光,[-0.10997671]
经典,[-0.4955901]
再也,[0.10991459]
新高峰,[-0.12227644]
弹幕,[0.0920869]
单曲,[-0.22367957]
哪部,[-0.32117623]
拍不出,[0.15221393]
林夕,[-0.11146331]
dicky,[-0.4163636]
tvb,[0.08533189]
剧给,[-0.4728388]
过恩恩管,[0.4917329]
超厚,[-0.13715583]
马骝,[-0.1322438]
最帅,[-0.14502284]
以版为,[-0.3340789]
TVB,[0.18184689]
陈浩民,[0.01717977]
会卖萌,[-0.48582166]
路人粉,[-0.44369417]
我守,[-0.12268633]
真爱粉,[-0.26643327]
恩恩,[0.01131608]
动情处,[-0.4647724]
版和版,[0.49603808]
男神,[0.03103222]
这版,[0.3153391]
耍帅,[-0.2128183]
张三丰,[-0.20762473]
年少时,[-0.36558253]
蜘蛛精,[0.43214083]
真的,[-0.11673973]
如来佛,[0.3395282]
更加,[-0.05220054]
重新,[-0.24455608]
搞笑,[0.21114431]
西游,[-0.0858412]
填词,[0.3213274]
特技,[0.3481277]
帅气,[-0.3741227]
挚爱,[-0.3283456]
解不开,[-0.49385214]
玉皇大帝,[0.16731507]
特派,[-0.3367499]
爱着,[-0.08900125]
哪吒,[0.03147088]
招人,[0.07674216]
道义,[0.04072919]
转成,[-0.03695709]
一起,[-0.36838862]
祝愿,[-0.4891857]
毛钱,[-0.46405324]
水帘洞,[0.38285002]
粘合,[-0.08737542]
情结,[0.37105682]
神化,[-0.13742238]
西经,[-0.344498]
观音菩萨,[0.4097444]
花果山,[0.2649121]
齐天大圣,[-0.19586393]
淘气,[0.25894046]
下葬,[-0.17832986]
顽皮,[0.20318681]
感人,[-0.0279719]
落泪,[-0.09671494]
分不开,[0.2823208]
一整天,[-0.11666244]
爱上,[0.2154526]
天宫,[-0.25520828]
诠释,[-0.27129686]
发疯,[-0.23667164]
饱满,[-0.34987637]
今年年初,[0.40229973]
黑白,[0.20760623]
忠实,[0.05621272]
电视机,[0.42384812]
悟空,[0.23556748]
前天,[0.30645978]
承包,[-0.12928858]
小时候,[-0.4997287]
十几年,[0.01949603]
强力,[-0.23893622]
还是,[-0.03062231]
知道,[0.2997466]
欢乐,[0.3176599]
现在,[-0.33865833]
使者,[-0.2230966]
可爱,[-0.15771964]
从不,[-0.13171391]
版本,[-0.01549445]
喜爱,[0.11029302]
大圣,[-0.05486653]
这部,[0.07668086]
娱乐,[0.49204618]
大笑,[0.03640728]
富士山,[0.21964402]
神曲,[0.33216083]
喜欢,[0.344143]
爱情,[0.11223279]
不能,[0.09004657]
逛过,[-0.3491673]
爱意,[0.27695724]
备胎,[0.46040335]
试管,[-0.40175593]
看到,[-0.07348046]
搬走,[0.00029208]
一座,[-0.31799954]
句子,[-0.21803145]
可以,[0.14578919]
拥有,[-0.07249141]
偷偷,[-0.14387526]
分开,[-0.02930907]
什么,[0.4809249]
足够,[-0.24135451]
移动,[-0.16840032]
故事,[0.1692313]
失去,[0.06779397]
葳蕤,[0.4526405]
林夕,[-0.11247376]
identify,[0.1946793]
陈奕迅,[-0.15762782]
你求,[0.4909299]
泽日生,[-0.43935326]
跳海,[-0.10694091]
装逼,[-0.3185297]
tube,[-0.22704299]
染污,[-0.18790486]
爱海,[0.34086564]
前桌,[0.29913405]
through,[-0.1479968]
情伤,[0.41136175]
三角恋,[-0.38902757]
钟无艳,[-0.0526503]
恒古,[-0.21350396]
sadness,[0.01761491]
日错,[-0.37458384]
七友,[0.23440605]
药别,[-0.482998]
test,[0.01296503]
伤逝,[0.34766367]
眼眸,[-0.47545573]
学理,[0.25082093]
流浪记,[-0.12494314]
妄自,[-0.02904475]
倾城,[-0.17678562]
浮夸,[-0.23911192]
平淡无奇,[-0.254288]
远点,[-0.22885182]
回答,[0.2335684]
遗恨,[-0.37745732]
学文,[-0.44040602]
首歌,[-0.2863312]
长青,[0.11571372]
一首歌,[0.02698053]
矫情,[0.281974]
终成,[0.0989645]
荷尔蒙,[-0.09666518]
空港,[0.47945133]
放生,[0.33852378]
惊艳,[-0.1243858]
风姿,[-0.02946436]
其实,[0.33981803]
明年,[-0.2739124]
人前,[0.11923634]
芳草,[0.0385919]
想通,[0.20885895]
规劝,[-0.02972802]
初见,[0.21848072]
今日,[-0.02152167]
指尖,[0.29868618]
烂泥,[0.2929314]
欠债,[0.05247359]
方法,[0.40293086]
归家,[-0.11300222]
如此,[0.14246175]
事情,[0.334818]
我爱你,[0.43041053]
必先,[0.18716691]
几里,[0.28193372]
觉得,[0.24387114]
所有,[-0.47225168]
相约,[0.0694271]
黑发,[0.38232723]
述说,[0.12023095]
东西,[0.10313728]
过去,[0.3755635]
还清,[-0.28799346]
那个,[-0.5049358]
满腔,[-0.4185985]
飞去,[0.4091489]
取自,[-0.10807592]
那么,[-0.07037835]
机票,[-0.05705597]
私有,[0.20556335]
脱掉,[-0.31671292]
女方,[-0.17046228]
虚构,[-0.35724574]
错觉,[-0.08690873]
滑落,[0.12978007]
听懂,[-0.26591623]
偏爱,[0.2912955]
那一刻,[-0.43573594]
这首,[-0.39331985]
祝福,[-0.17163172]
提炼,[0.03968083]
以后,[-0.2817723]
气力,[-0.387958]
既然如此,[0.1850442]
食堂,[0.310068]
坏人,[-0.0963855]
一个,[0.07348404]
比喻,[0.3620261]
悲伤,[0.27609402]
好坏,[0.35830876]
永不,[-0.298674]
但是,[-0.26720154]
这辈子,[0.26578125]
真心,[0.00182996]
世间,[0.12977563]
一种,[-0.3436381]
山川,[-0.15672582]
相遇,[0.38009417]
火烧,[-0.23262712]
看似,[0.3308636]
大哭,[-0.09095294]
一起,[-0.36537206]
十年,[0.15974191]
禮貌,[-0.21424109]
欣方,[-0.11874379]
方力申,[-0.420113]
欣和颖,[0.43710017]
方在,[0.0823971]
一飄,[-0.496899]
完握,[-0.42625242]
方和欣,[-0.08233139]
方和颖,[0.32487935]
以後聚頭,[-0.12304629]
朋友,[0.423661]
喜欢,[0.33448133]
嫖娼,[-0.35175586]
牵手,[-0.43434706]
看到,[-0.07584837]
友情,[-0.41940555]
歌词,[-0.33978197]
好友,[0.42983592]
网易,[0.09719563]
握手,[-0.29002422]
连个,[0.3409574]
分手,[0.3143274]
战胜,[-0.23617545]
打电话,[-0.10714842]
失望,[-0.10764013]
好象,[0.21550147]
得知,[-0.40008974]
爱情,[0.10093988]
微笑,[-0.40052542]
音乐,[-0.4633717]
结婚,[-0.42514765]
想着,[0.19308461]
矛盾,[-0.49476337]
两人,[0.26123625]
是不是,[-0.27674174]
退出,[-0.2169334]
多年,[-0.06588282]
以为,[0.43515384]
标准,[0.4491794]
过来,[-0.30335]
今日,[-0.02984348]
结果,[-0.20189348]
最后,[-0.24536338]
过程,[-0.26550186]
这里,[-0.0998596]
一样,[-0.18460387]
地方,[-0.32429928]
工作,[0.21797937]
但是,[-0.27549392]
因为,[0.12840933]
还是,[-0.02701271]
知道,[0.2976606]
认为,[-0.3059035]
已经,[-0.29771957]
没有,[0.4562419]
卡农,[0.16652957]
版本,[-0.02942596]
分手,[0.31184602]
评论,[-0.3386941]
愿意,[-0.13830476]
乐曲,[0.21909007]
旋律,[-0.13588375]
喜欢,[0.32597336]
孤独,[0.4911926]
女孩子,[-0.22774248]
遥远,[0.29080397]
王力宏,[-0.15898548]
结婚,[-0.42928723]
世界,[-0.2717095]
换句话,[-0.35143745]
距离,[-0.46639812]
想起,[0.30707678]
卢王,[-0.43286812]
我个,[-0.32127607]
APP,[-0.01712638]
有段,[-0.19696152]
曲中,[-0.30023554]
血是,[0.00197793]
卢巧音,[-0.49588415]
卢本伟,[0.39655882]
相念,[-0.5031938]
好心分手,[-0.20064428]
乐手,[-0.41849598]
复调音乐,[0.14537324]
粤语,[-0.42685997]
停不下来,[0.27838638]
总是,[-0.38863003]
一个,[0.04552427]
右上角,[-0.48229465]
欣欣,[0.41591108]
首歌,[-0.28836814]
这个,[-0.0050435]
遥遥无期,[-0.36595348]
沧海桑田,[0.32623678]
安好,[0.0880298]
流言蜚语,[0.01258955]
声部,[0.34275413]
爱着,[-0.10021597]
心碎,[-0.36401284]
婚纱,[0.35237464]
鼓起勇气,[-0.11175036]
我爱你,[0.41707537]
一起,[-0.38431957]
转眼之间,[-0.16125184]
觉得,[0.22840258]
四分之三,[-0.3733044]
打拼,[-0.07091589]
谎言,[-0.31869957]
长到,[0.04480089]
真不知道,[-0.18903668]
抛开,[0.32650858]
听力,[-0.04716689]
表白,[-0.16842037]
上楼,[-0.02332654]
蚊子,[0.13986959]
披上,[-0.25337657]
国语,[-0.43285295]
原意,[0.33774093]
发现,[-0.33445033]
听出,[0.2562738]
技法,[-0.20210485]
没错,[0.19056116]
集结,[0.22973265]
善良,[0.35822278]
大哭,[-0.10905942]
时光,[-0.11287624]
演奏,[-0.42638263]
默默,[-0.3575988]
现在,[-0.345979]
模仿,[-0.16646262]
嫁给,[0.22036031]
写作,[-0.35492802]
委屈,[-0.03198857]
写成,[0.16276127]
很长,[-0.16126287]
象征,[0.41000342]
和谐,[0.27655318]
就是,[-0.2740062]
依次,[-0.5006034]
手法,[-0.38039938]
读书,[-0.16448018]
鼻子,[-0.3955387]
美丽,[-0.38039404]
轨道,[-0.3338414]
已经,[-0.293279]
彼此,[-0.44204974]
原本,[-0.45013538]
幸福,[-0.33073848]
一群,[-0.15913898]
那天,[-0.1406871]
耳朵,[-0.07143863]
音乐,[-0.46697134]
bow,[-0.4289414]
take,[-0.43856782]
节目预告,[0.12463026]
右上角,[-0.4730122]
勒索,[0.2091428]
点击,[0.11091863]
网易,[0.09830789]
不是,[0.20155397]
音乐,[-0.46357918]
怎么办,[-0.12174165]
同意,[0.4656891]
要是,[-0.22892718]
教育,[-0.14660135]
你们,[0.21193579]
那么,[-0.08649572]
知道,[0.29863295]
中国,[-0.19396822]
一个,[0.06652709]
备胎,[0.4537678]
阅之,[-0.19285502]
那货,[0.25967568]
哥养,[0.10716251]
千千万万个,[0.04163158]
完后,[-0.19968373]
shi,[0.30178043]
做牛做马,[0.20202571]
大恩大德,[-0.03045504]
大千世界,[-0.4405375]
下辈子,[-0.00783087]
久远,[-0.27654934]
宁愿,[-0.19811401]
这辈子,[0.262175]
不尽,[-0.33579287]
美好,[0.19114338]
说法,[0.24607223]
不了,[-0.32365486]
估计,[-0.13542248]
最早,[0.17519656]
朋友,[0.42386785]
年代,[0.0836461]
今天,[0.35731435]
东西,[0.1064015]
那个,[-0.49802944]
那么,[-0.08675628]
这是,[-0.29999352]
还有,[-0.45760491]
已经,[-0.2934872]
没有,[0.45770684]
一首首,[-0.3516224]
基仔,[-0.00655813]
歌名,[-0.05995245]
喜欢,[0.33560467]
首歌,[-0.28197005]
哥哥,[-0.46675503]
懒得,[0.35958514]
希望,[0.31278452]
古巨基,[0.28277728]
颁奖礼,[0.05896413]
颂德,[-0.17292042]
单曲,[-0.22066781]
加林,[-0.34487155]
古太,[0.31684476]
别太红,[0.4295559]
猫作,[-0.3817124]
中来,[0.08201821]
人会,[0.49375442]
美哭,[0.1752557]
sir,[-0.27432147]
就够,[0.12561029]
为荣,[0.10063103]
作只,[0.3348322]
娱乐节目,[-0.2373065]
想到,[0.46087167]
作词,[0.207621]
歌迷,[0.1956819]
标上,[0.35918668]
好几处,[0.20088726]
他们,[-0.28415087]
痛哭流涕,[0.21726172]
了解,[0.10281883]
台子,[0.10663439]
觉得,[0.23993692]
哀伤,[0.16978447]
应该,[-0.1375379]
共鸣,[0.04887583]
歌手,[0.21765664]
歌词,[-0.33841935]
一直,[0.08197838]
作曲,[-0.40866876]
小提琴,[-0.20733783]
情人,[-0.24372359]
熟知,[-0.23669156]
不作,[0.2920067]
那场,[0.0283959]
宁愿,[-0.19742909]
一首,[-0.3029729]
欣赏,[0.01661331]
影子,[-0.23745508]
一听,[0.39257973]
这边,[0.24189167]
感动,[-0.09016654]
无限,[0.40952665]
没人,[0.03577143]
就算,[-0.32617813]
好好,[0.09556849]
留在,[0.18948787]
永远,[-0.06337183]
矛盾,[-0.49416855]
至于,[0.3511951]
想起,[0.31885892]
值得,[0.1285981]
强调,[-0.3634423]
本来,[0.4199523]
下去,[-0.4159248]
别人,[-0.34449938]
一句,[0.4855643]
注意,[-0.45863506]
多少,[0.4227892]
孩子,[-0.01369216]
第一,[0.41786987]
看见,[-0.05851071]
看到,[-0.07581259]
然后,[0.3476669]
那些,[0.21071978]
当时,[0.21559528]
发现,[-0.33229327]
虽然,[0.27914572]
时间,[-0.43101233]
因为,[0.13033019]
这些,[-0.06263129]
不是,[0.20104009]
我们,[-0.30550057]
喜帖,[-0.04304123]
首歌,[-0.2661816]
歌词,[-0.3258515]
之歌,[0.02274857]
谢安琪,[-0.01708316]
爆发性,[0.4845006]
年度,[0.33862692]
黄伟文,[-0.19094124]
钟无艳,[-0.00720842]
ktv,[0.17529976]
安琪,[-0.11026613]
后来,[0.4295504]
不想,[0.35038948]
这首,[-0.36718687]
世事,[-0.3041166]
错过,[-0.09331523]
然后,[0.34284404]
听厌,[0.1056134]
人生,[0.38307974]
水面,[-0.30368698]
时候,[-0.2822339]
流行,[0.5189221]
记得,[0.24183641]
听的歌,[-0.21883234]
一生,[-0.18643735]
颁奖礼,[0.06285524]
永远,[-0.08108798]
想着,[0.23995589]
轻梯,[-0.34848732]
陈奕迅,[-0.15364818]
会以,[0.08624817]
之笔,[-0.1875831]
粤语歌,[0.48687565]
渐行,[-0.43111607]
此去,[0.340138]
过唱,[0.05020744]
说成,[-0.33557278]
淘来,[0.24887699]
沁冷,[-0.00097027]
黑港乐,[-0.14031474]
词作,[-0.05472588]
兴替,[-0.2991053]
离新,[0.4231577]
kay,[-0.0110181]
渐远,[0.4580037]
卫兰,[-0.09838516]
回头路,[-0.07500555]
作品,[-0.27504286]
淡然处之,[0.24905308]
吐舌,[0.49178278]
经年累月,[0.41475788]
无法自拔,[0.04262428]
听到,[0.37286043]
喜欢,[0.34003252]
真是,[-0.16015895]
来日方长,[-0.35847503]
总是,[-0.38091987]
感觉,[0.2319208]
晚安,[0.14478692]
想到,[0.4631904]
经年,[0.20897135]
缘法,[-0.4061569]
融于,[-0.02065291]
窝心,[-0.15958284]
什么,[0.48853207]
落寞,[0.06109439]
污蔑,[-0.003638]
一首歌,[0.04001551]
恬淡,[0.4267387]
自己,[0.49428663]
冷寂,[0.46041787]
然则,[0.02545903]
沙里,[0.09265379]
映衬,[0.43062747]
想不开,[-0.03856725]
绚烂,[-0.06507346]
亲亲,[0.21014768]
长夜,[-0.01241199]
刻度,[-0.3028662]
前段,[0.07315784]
可当,[0.42478424]
初恋,[-0.23095948]
重归,[0.40575585]
风月,[-0.38432708]
变幻,[0.07510757]
洒脱,[0.05628941]
消磨,[-0.3419152]
更难,[-0.00229254]
鞠躬,[0.01596337]
这么,[-0.10918661]
今生,[0.40734664]
哀伤,[0.20759982]
当时,[0.23823299]
横扫,[0.15220585]
幽静,[-0.42743284]
最后,[-0.22872558]
女友,[-0.06329515]
几人,[-0.29384413]
海藻,[0.00272327]
生活,[-0.20132144]
敬礼,[-0.10928345]
得到,[0.28069225]
透彻,[0.11729527]
大街小巷,[0.23478532]
退位,[0.44985735]
歌手,[0.22794732]
高雅,[0.18840034]
口水,[0.01671899]
奋起,[0.52887183]
无常,[0.34478563]
之高,[0.39835176]
最怕,[0.12586807]
听懂,[-0.25763482]
舒展,[-0.22466353]
一样,[-0.16511607]
愈发,[0.3001689]
留存,[-0.3852948]
下台,[-0.2692292]
淡淡的,[-0.280211]
浸泡,[-0.3402005]
冷静,[-0.30565757]
分手,[0.3258321]
啊啊啊,[0.30063528]
女朋友,[-0.04098175]
真的,[-0.10640036]
讨厌,[0.11409587]
然后,[0.34905976]
爱情,[0.10868436]
凡要,[0.43591207]
荧幕,[0.13858344]
祝你幸福,[-0.06963154]
背景音乐,[-0.3741981]
方力申,[-0.41757986]
怄心,[0.47690403]
很替,[0.20851332]
插中头,[-0.31306806]
邓丽欣,[-0.424283]
多火,[-0.06045088]
沉腻,[0.08057441]
人先,[0.47231123]
冷暴力,[0.22975537]
吴雨,[-0.06571117]
现在,[-0.34014305]
这歌,[0.07993935]
当年,[0.44229722]
拖拖拉拉,[-0.21209754]
喜欢,[0.33770218]
谁错,[-0.23970199]
很棒,[-0.08265191]
什么,[0.4842373]
搞笑,[0.21485879]
会想,[-0.42428568]
其实,[0.33857393]
二十分钟,[-0.32268715]
我们,[-0.30115995]
来来回回,[-0.08924045]
不要,[0.04568034]
一下,[-0.19273242]
安全感,[0.04911286]
衷心,[-0.35347134]
你们,[0.21942504]
成全,[0.15768234]
墙边,[-0.43407336]
谈恋爱,[-0.24024205]
情侣,[-0.06118051]
未来,[-0.42058814]
有缘,[-0.13948244]
猜忌,[-0.23844987]
伤痕,[-0.03737101]
干嘛,[0.15976754]
钉子,[0.4457264]
歌词,[-0.33626646]
男生,[-0.37303224]
男朋友,[0.3034855]
相爱,[0.4420789]
不会,[-0.11011796]
最爱,[0.38743114]
相望,[0.05851858]
好久,[0.02027961]
预见,[0.4220387]
只想,[0.4880624]
女生,[0.43005046]
相遇,[0.38288558]
纠缠,[0.11389992]
开心,[0.2259301]
宁可,[-0.17504056]
他俩,[-0.12109167]
羡慕,[-0.36219454]
会合,[0.2481956]
一点点,[0.15478124]
你好,[-0.18467523]
知道,[0.3059459]
舍不得,[0.2161792]
总会,[-0.02253481]
看清,[0.25694993]
勇敢,[-0.21326713]
可爱,[-0.15460797]
狠狠,[-0.2214569]
难过,[0.4498896]
记住,[0.07799838]
有时候,[0.15119694]
偶尔,[0.25554022]
就是,[-0.2643977]
六年,[-0.32926607]
第二个,[0.50530636]
这句,[0.06041792]
罢了,[0.39182457]
彼此,[-0.43609476]
合适,[-0.39180633]
电影,[0.47636122]
忍不住,[-0.23479667]
放弃,[0.11517074]
不够,[0.48741877]
一段时间,[0.24257849]
一生,[-0.1943971]
拒绝,[-0.00160323]
习惯,[0.08541263]
没有,[0.46768722]
永远,[-0.06455924]
想着,[0.19720432]
遇到,[0.42889306]
想起,[0.3245634]
可能性,[-0.40567827]
努力,[-0.21405637]
亲亲,[0.19858292]
听的歌,[-0.24450383]
全赞,[-0.06227862]
我要,[0.4004532]
首歌,[-0.28228477]
其实,[0.32954782]
粉色,[-0.3284383]
应该,[-0.13870807]
男朋友,[0.3000307]
异地,[0.00607025]
时候,[-0.32769117]
招手,[-0.39119962]
一个,[0.06487814]
桃花,[0.3009884]
一页,[-0.0213723]
烦恼,[-0.16720043]
感谢,[-0.21682717]
记住,[0.07426316]
没法,[0.39989367]
教训,[-0.35897267]
也好,[0.32157275]
习惯,[0.07734435]
前面,[-0.48590088]
坚持,[-0.12664877]
听到,[0.3576771]
找到,[-0.15566765]
突破,[0.43395585]
大家,[-0.4661276]
所有,[-0.4777945]
生活,[-0.21657409]
封面,[0.40623426]
首歌,[-0.28731596]
网易,[0.09641116]
过来,[-0.30790934]
多少,[0.41494578]
生气,[0.43729538]
微辣,[0.03369528]
抽人水,[0.43764642]
系度,[0.17324069]
云快,[-0.34309605]
fm,[-0.35839912]
点赞,[-0.15347216]
泥个,[0.06669397]
观光团,[-0.11733537]
原黎,[-0.30433875]
仔咧,[-0.01805845]
微辣来,[-0.27267566]
kid,[-0.06918254]
人地边,[-0.39037263]
lhl,[-0.05119247]
我要,[0.399721]
最右,[-0.01096289]
靓妹,[-0.24256869]
下学期,[0.45447743]
恶搞,[-0.02442851]
翻出来,[0.02366654]
人地,[-0.2092354]
记错,[0.3224215]
换掉,[0.29449016]
几首,[-0.3357757]
撇嘴,[-0.40952447]
杂乱无章,[-0.23877844]
写照,[0.20629367]
好多年,[0.04222558]
哀伤,[0.16736105]
火花,[0.00858917]
口罩,[0.00140401]
这首,[-0.39280453]
要命,[0.47629085]
好久,[0.01828167]
初中,[-0.0515638]
错过,[-0.12816195]
大哭,[-0.092402]
开心,[0.2208519]
视频,[-0.09276239]
阻挡,[-0.47112322]
青春,[-0.3524805]
恋爱,[0.04244224]
哥哥,[-0.47326446]
一段,[-0.4856124]
学生,[0.27921152]
听到,[0.35670835]
喜欢,[0.33374703]
时代,[0.20787255]
终于,[0.0603381]
一下,[-0.19657417]
完全,[-0.33606827]
知道,[0.2958931]
现在,[-0.34237975]
开始,[-0.06697434]
就是,[-0.27708203]
这个,[0.00773218]
一个,[0.05870127]
亲亲,[0.20078373]
青春,[-0.34560177]
马尾辫,[-0.4101688]
想起,[0.31692642]
rider,[-0.1102102]
歌里,[-0.3353344]
kick,[-0.34908792]
字来,[0.3582741]
大过天,[0.35687873]
暗恋,[-0.02303412]
校服,[-0.12771502]
女校,[-0.3401297]
很傻,[-0.01777108]
盖世英雄,[-0.44126496]
广播站,[0.06468976]
小卖部,[0.01782873]
怦然心动,[0.13094772]
乱撞,[-0.32437217]
首歌,[-0.28211197]
一首歌,[0.02033483]
独当一面,[0.1537896]
乐此不疲,[-0.01870785]
哈哈哈,[0.20272855]
初恋,[-0.23131603]
小鹿,[-0.06282561]
黑板,[-0.07145794]
撒娇,[-0.47047615]
无敌,[-0.43312865]
前奏,[-0.37869892]
操场,[-0.00657585]
课本,[-0.08618645]
表白,[-0.16420235]
男生,[-0.37810814]
单身,[-0.32483652]
曲调,[-0.03855274]
旁人,[0.08437309]
那颗,[-0.14707877]
网易,[0.09778549]
歌声,[0.14772728]
初中,[-0.04489214]
杂质,[0.46642148]
一瞬间,[0.03789239]
恋爱,[0.04597529]
老夫,[0.45867437]
少女,[0.08971169]
女孩子,[-0.21577547]
形容,[-0.40593007]
超级,[-0.04845499]
公主,[0.44589156]
听得,[0.08092707]
看起来,[-0.10998326]
想不到,[-0.2533237]
自己,[0.4610009]
想想,[-0.23720367]
单纯,[0.35546407]
重复,[0.32812586]
简直,[0.21461435]
对方,[-0.13185424]
别的,[0.05925078]
日子,[-0.24789594]
当年,[0.44189748]
经常,[0.08865521]
学生,[0.2836183]
听到,[0.36098292]
喜欢,[0.33326733]
即使,[-0.3706887]
时代,[0.21391846]
只能,[-0.13470905]
希望,[0.3113513]
除了,[-0.24061002]
任何,[0.48550436]
事情,[0.3293698]
然后,[0.34581217]
那些,[0.20667806]
所有,[-0.4775752]
表示,[-0.02541781]
认为,[-0.30236295]
就是,[-0.26839206]
可以,[0.1359533]
首歌,[-0.27629256]
孙耀威,[0.28853467]
闯情关,[-0.14041334]
乌龙,[-0.21131697]
老师,[-0.1951527]
日本,[-0.4114089]
逆否命题,[0.35681856]
温柔,[-0.27700716]
作业,[-0.3201027]
同学,[-0.18018335]
然后,[0.3568151]
封杀,[-0.28898588]
时候,[-0.32144046]
一个,[0.06703775]
瞬间,[0.12088466]
那年,[-0.37811115]
广播,[-0.0207388]
好多,[0.51153153]
这个,[0.02199624]
公司,[-0.08529667]
深吻,[0.17632943]
一部,[0.0203879]
记得,[0.26089385]
啊啊啊,[0.29472604]
两小无猜,[0.13771573]
背诵课文,[-0.0353725]
故事,[0.18944705]
数学老师,[-0.48621932]
大岁,[-0.47622117]
林志颖,[-0.01012874]
良叔,[0.15137061]
地唱,[-0.18271099]
云友们,[0.27592725]
人好,[0.43307862]
洒于,[-0.12466235]
有次,[-0.39421213]
停笔,[-0.4144318]
日本公司,[-0.07392011]
强太多,[0.23946048]
地站,[-0.34307098]
钟汉良,[-0.28190097]
力压,[0.09517473]
人不爱,[0.3385313]
人爱,[-0.42244992]
好想哭,[0.25054616]
男神,[0.03781664]
一宿,[0.49157652]
好深,[-0.4206258]
开开心心,[0.47526848]
张纸,[0.45042017]
闹僵,[0.24713764]
下集,[-0.4092259]
红遍,[0.01315012]
喜欢,[0.3487877]
学校,[-0.07486034]
憨笑,[0.07153749]
感觉,[0.21886261]
鲜肉,[-0.38363826]
每顿饭,[-0.33313268]
破涕为笑,[0.13919574]
飘摇,[0.17531978]
刘德华,[0.11469429]
上集,[0.43066034]
演唱会,[-0.22396678]
香港中文大学,[0.44320557]
乌烟瘴气,[0.0714547]
手抄,[0.12547696]
脏话,[-0.15697148]
风骨,[0.21074082]
六科,[-0.12045474]
加点,[-0.13718458]
出演,[0.39536092]
弯弯的,[-0.14285271]
心里,[0.42885298]
吃个,[-0.17345746]
演技,[-0.39883748]
馍馍,[-0.3783712]
咸菜,[0.29035386]
大江南北,[0.29155895]
日方,[-0.17840499]
自卑,[0.43258855]
我爱你,[0.42191464]
下课,[-0.04403706]
尘世,[-0.17638463]
受辱,[0.19978598]
十几岁,[0.2801108]
眉眼,[0.3461423]
未婚,[-0.07481068]
科普,[-0.42697388]
决裂,[0.16020751]
神龙,[0.09023312]
当时,[0.21301089]
吃点,[-0.46235502]
太晚,[0.32474706]
粉丝,[0.27331898]
最后,[-0.24322976]
几人,[-0.29704753]
一个头,[0.3251769]
偶像,[-0.01834415]
那么,[-0.07845868]
班上,[0.25116307]
我俩,[0.00872911]
歌词,[-0.33748]
爱上,[0.22313127]
潜规则,[-0.17531043]
一直,[0.08727921]
起色,[-0.24407347]
损失惨重,[0.25934696]
初三,[-0.29834154]
考上,[0.26932853]
通知书,[-0.2672329]
凉水,[-0.15199932]
点点,[0.14146215]
午夜,[-0.10714208]
娱乐圈,[0.17353691]
齐名,[-0.48039383]
之后,[-0.23354025]
这首,[-0.39957973]
好听,[-0.07581443]
曲调,[-0.02914639]
纸条,[-0.257154]
一分钟,[0.32333818]
听的歌,[-0.24161443]
关心妍,[0.37785292]
Gavy,[0.32400835]
李玖哲,[0.23094459]
NJ,[0.4916098]
王心凌,[0.4988674]
杜雯媞,[-0.30398294]
关之妍,[-0.16982588]
Happiness,[0.2508961]
是不是,[-0.27663895]
吐舌,[0.49516577]
一秒,[0.23698825]
节奏感,[0.2643087]
理清,[0.3169366]
头绪,[0.28981826]
懒得,[0.35965142]
思绪,[0.2807231]
结局,[-0.4589268]
干脆,[-0.46092623]
漂亮,[0.25363156]
一辈子,[0.01800206]
放弃,[0.11487839]
整理,[0.25197497]
爆发,[-0.13238053]
朋友,[0.4295241]
最好,[-0.11534621]
一天,[0.2584634]
终于,[0.0612032]
不要,[0.04814279]
然后,[0.34493664]
一样,[-0.18327636]
只是,[0.32230428]
所以,[-0.14920889]
时间,[-0.4258758]
还是,[-0.02124813]
知道,[0.29796633]
认为,[-0.30135733]
不是,[0.20075695]
没有,[0.46008328]
大哭,[-0.08877511]
拾荒者,[0.26499447]
三人行,[0.06074233]
AV,[0.2309754]
念旧,[0.44598845]
忍痛,[-0.14917439]
网易,[0.09813582]
连个,[0.34116888]
流泪,[0.4992496]
下载,[-0.34123668]
音乐,[-0.46410006]
一对,[-0.12918296]
永远,[-0.06559103]
手机,[-0.19330157]
一只,[0.4070331]
为了,[0.2363738]
但是,[-0.27369648]
没有,[0.45966712]
大哭,[-0.09107336]
陈柏宇,[-0.18228406]
away,[-0.2249889]
